Description,Avg PF,Current (B),Current (N),Current (R),Current (Y),V B-R,V R-Y,V Y-B,kVA,kVAh,kW (Total),kWh,Date
18:50,0.93,10.64,5.06,9.57,7.06,365.78,364.53,365.5,5719.5,90020.25,5.26,82486.5,Fri Aug 25 2023
18:35,0.95,10.54,8.77,15.18,7.05,368.7,371.52,366.58,6981.5,90018.6,6.55,82484.93,Fri Aug 25 2023
18:20,0.94,6.13,7.69,14.98,9.64,365.94,367.9,363.15,6470,90017,5.96,82483.47,Fri Aug 25 2023
18:05,0.88,6.14,2.75,8.42,6.94,367.67,369.83,365.46,4573.5,90015.63,3.94,82482.19,Fri Aug 25 2023
17:50,0.93,8.93,4.65,7.15,5.48,362.31,364.71,359.64,4729,90014.54,4.17,82481.21,Fri Aug 25 2023
17:20,0.92,8.52,1.91,7.58,9.76,364.81,367.53,361.87,5430,90012.26,4.98,82479.14,Fri Aug 25 2023
17:05,0.9,8.6,3.6,7.62,7.09,371.73,373.18,367.7,4936.5,90011.13,4.42,82478.13,Fri Aug 25 2023
16:50,0.89,8.78,4.68,6.4,8.4,383.32,385.81,381.37,5198.5,90009.87,4.54,82477.04,Fri Aug 25 2023
16:35,0.89,8.76,2.69,8.55,8.32,380.06,382.6,376.99,5629.5,90008.59,4.93,82475.93,Fri Aug 25 2023
16:20,0.93,6.97,3.64,8.25,6.01,379.33,380.93,376.24,4726.5,90007.48,4.33,82474.93,Fri Aug 25 2023
16:05,0.9,4.43,5.43,9.41,5.11,389.64,391.44,386.59,4219.5,90006.43,3.72,82473.98,Fri Aug 25 2023
15:50,0.84,6.19,2.35,9.48,8.2,381.35,382.2,377.28,5307.5,90005.26,4.4,82472.94,Fri Aug 25 2023
15:35,0.84,6.23,2.88,9.57,8.81,387.03,388.93,383.21,5576,90004.03,4.32,82471.91,Fri Aug 25 2023
15:20,0.86,6.21,1.12,8.47,9.12,383.17,385.57,380.12,4945,90002.79,4.17,82470.86,Fri Aug 25 2023
15:05,0.86,6.2,2.14,9.24,8.41,381.51,384.17,378.57,5252,90001.55,4.45,82469.78,Fri Aug 25 2023
14:51,0.94,11.17,6.12,10.32,5.75,380.45,383.95,378.08,5978,90000.11,5.53,82468.47,Fri Aug 25 2023
14:35,0.94,11.21,6.18,10.24,5.73,376.41,378.73,373.78,5927,89998.69,5.48,82467.15,Fri Aug 25 2023
14:20,0.93,10.58,5.42,10.38,7.1,376.28,378.51,372.97,6171.5,89997.22,5.57,82465.76,Fri Aug 25 2023
14:05,0.91,10.72,4.85,9.62,8.4,382.36,384.53,379.27,6352,89995.68,5.71,82464.36,Fri Aug 25 2023
13:50,0.91,10.76,4.02,10.9,8.49,381.42,382.92,378.04,6563,89994.12,5.96,82462.92,Fri Aug 25 2023
13:35,0.92,10.74,6.41,7.54,7.27,383.07,385.79,380.19,5638,89992.58,5.11,82461.51,Fri Aug 25 2023
13:20,0.92,10.77,5.87,8.93,7.23,384.91,387.65,381.84,6619,89990.99,5.45,82460.07,Fri Aug 25 2023
13:06,0.92,10.71,5.76,8.88,7.23,382.9,385.59,379.86,5917.5,89989.47,5.37,82458.68,Fri Aug 25 2023
12:51,0.96,8.83,6.27,8.75,5.11,377.16,379.91,374.14,4940.5,89987.97,4.69,82457.3,Fri Aug 25 2023
12:36,0.97,11.66,8.56,8.4,6.33,371.31,369.85,370.63,5674.5,89986.6,5.36,82455.97,Fri Aug 25 2023
12:21,0,10.57,4.7,10.78,7.07,364.94,363.71,365.25,0,89985.21,0,82454.63,Fri Aug 25 2023
12:06,0.92,12.74,6.83,11,7.18,363.03,362.7,362.62,6479,89983.73,5.9,82453.28,Fri Aug 25 2023
11:51,0.97,10.95,9.75,15.25,5.57,360.73,358.93,361.23,6624,89982.04,6.33,82451.66,Fri Aug 25 2023
11:36,0.95,11.01,5.89,8.88,6.77,360.49,358.69,360.15,5538,89980.57,5.17,82450.24,Fri Aug 25 2023
11:21,0.88,6.28,1.13,8.14,8.35,358.59,358.22,358.68,4674.5,89979.28,4.06,82449.05,Fri Aug 25 2023
11:06,0.88,6.32,3.09,9.14,7.18,355.46,353.32,355.07,4679.5,89978.17,4.07,82448.07,Fri Aug 25 2023
10:51,0.88,6.24,2.15,9.15,8.29,355.87,354.91,356.17,4850.5,89977.06,4.21,82447.08,Fri Aug 25 2023
10:36,0.89,6.23,1.68,7.9,7.62,357.98,357.44,358.11,4438.5,89975.94,4.08,82446.09,Fri Aug 25 2023
10:21,0.92,10.5,4.31,8.71,8.24,359.46,359.14,359.42,5673,89974.42,5.18,82444.67,Fri Aug 25 2023
10:06,0.96,10.57,10.06,17.21,6.97,361.38,359.81,361.87,7224,89972.82,6.78,82443.15,Fri Aug 25 2023
09:51,0.95,10.55,8.87,17.21,8.2,360.78,359.58,361.45,7443,89971.11,6.95,82441.51,Fri Aug 25 2023
09:36,0.96,10.58,10,16.24,7.09,363.7,362.41,364.32,7065.5,89969.4,6.63,82439.87,Fri Aug 25 2023
09:21,0.97,10.58,5.03,16.13,12.13,354.72,352.13,354.42,7902,89967.41,7.61,82437.96,Fri Aug 25 2023
09:06,0.99,8.76,7.81,16.28,9.38,355.54,353.63,355.33,7007,89965.73,6.86,82436.32,Fri Aug 25 2023
08:51,1,9.36,4.57,14.49,10.67,365.9,368.89,364.24,7282.5,89964.02,7.18,82434.61,Fri Aug 25 2023
08:36,0.99,10.82,5.31,11.8,9.43,365.44,368.67,363.4,6745,89962.19,6.56,82432.81,Fri Aug 25 2023
08:21,0.96,10.38,5.14,16.47,12.12,369.08,372.5,367.34,8346,89960.24,7.96,82430.91,Fri Aug 25 2023
08:06,0.95,10.38,2.43,8.65,11.09,374.12,378.41,372.66,6536,89958.46,6.15,82429.22,Fri Aug 25 2023
07:51,0.91,10.38,4.88,10.42,9.69,371.97,375.83,370.14,6838,89956.86,6.06,82427.71,Fri Aug 25 2023
07:36,0.92,10.44,4.47,11.58,8.24,372.33,376.4,371.5,6549.5,89955.44,5.92,82426.42,Fri Aug 25 2023
07:21,0.93,10.29,5.08,11.45,7.09,358.58,361.9,356.73,6274,89954,5.75,82425.07,Fri Aug 25 2023
07:06,0.95,10.39,1.22,9.59,10.92,366.9,369.97,364.18,6543.5,89952.44,6.18,82423.58,Fri Aug 25 2023
06:51,0.95,8.7,1.9,8.14,10.4,368.65,371.93,365.87,5636,89950.84,5.52,82422.06,Fri Aug 25 2023
06:36,0.95,9.87,0.38,10.7,11.45,366.31,370.37,364.21,6730,89949.27,6.33,82420.58,Fri Aug 25 2023
06:21,0.94,12.36,2.11,11.47,11.08,373.54,376.86,370.69,7556,89947.69,7.09,82419.07,Fri Aug 25 2023
06:06,0.86,6.11,3.66,9.66,6.98,376.68,379.16,373.79,4946,89946.41,4.18,82417.9,Fri Aug 25 2023
05:51,0.89,6.23,2.92,8.2,5.43,377.91,381.85,374.99,4224.5,89945.35,3.71,82416.97,Fri Aug 25 2023
05:36,0.9,6.31,3.34,5.53,5.64,377.9,381.22,374.99,3820.5,89944.31,3.36,82416.03,Fri Aug 25 2023
05:21,0.89,4.23,2.47,4.13,3.76,375.34,378.93,372.89,2622.5,89943.36,2.27,82415.22,Fri Aug 25 2023
05:06,0.87,6.13,2.57,5.45,7.21,382.59,385.49,379.51,4144,89942.25,3.47,82414.26,Fri Aug 25 2023
04:51,0.93,4.28,3.3,5.48,5.09,382.11,384.78,378.82,3276,89941.28,2.81,82413.41,Fri Aug 25 2023
04:36,0.93,4.33,3.46,5.51,4.94,384.29,386.84,380.97,3383.5,89940.37,2.9,82412.57,Fri Aug 25 2023
04:21,0.85,6.14,2.25,8.2,7.18,382.12,384.77,378.91,5166.5,89939.26,4.31,82411.6,Fri Aug 25 2023
04:06,0.84,6.22,1.15,8.28,8.36,385.26,388.16,382.44,5085.5,89938.08,4.21,82410.61,Fri Aug 25 2023
03:51,0.85,6.2,2.56,8.29,6.97,386.69,389.24,383.61,4789,89936.9,3.98,82409.61,Fri Aug 25 2023
03:36,0.85,6.2,1.57,8.34,9.3,384.38,387.03,380.94,5126.5,89935.71,4.05,82408.59,Fri Aug 25 2023
03:21,0.86,6.12,1.91,7.26,7.04,382.33,385.13,378.59,4523.5,89934.53,3.8,82407.58,Fri Aug 25 2023
03:06,0.86,6.31,3.86,8.49,5.9,384.86,385.54,382.72,4562.5,89933.37,3.83,82406.58,Fri Aug 25 2023
02:51,0.88,6.4,1.48,8.58,6.87,381.44,384.08,378.55,4825,89932.31,4.17,82405.66,Fri Aug 25 2023
02:36,0.91,4.62,2.02,5.95,3.67,380.63,384.04,378.12,3149,89931.37,2.84,82404.83,Fri Aug 25 2023
02:21,0.85,6.16,2.44,9.66,8.31,382.11,385.04,379.3,5299,89930.41,4.42,82403.99,Fri Aug 25 2023
02:06,0.88,6.11,3.26,10.39,8.57,378.18,381.31,375.46,5469,89929.31,4.7,82403.06,Fri Aug 25 2023
01:51,0.88,6.12,5.94,12.21,7.58,381.94,384.08,377.89,6008.5,89928.19,5.15,82402.05,Fri Aug 25 2023
01:36,0,0,5.25,0,0,381.68,383.44,376.96,5248,89926.97,0,82400.98,Fri Aug 25 2023
01:21,0.91,4.27,3.49,6.86,4.97,384.45,387.31,381.44,3573.5,89925.83,3.11,82399.97,Fri Aug 25 2023
01:06,0,6.2,2.67,8.55,8.29,387.22,389.78,383.9,5160,89924.55,0,82398.85,Fri Aug 25 2023
00:51,0.89,6.19,3.81,8.55,7,386.59,389.11,383.37,4869,89923.24,4.15,82397.68,Fri Aug 25 2023
00:36,0.92,4.32,5.15,9.82,6.29,391.51,393.51,388.11,4602.5,89922.02,4.03,82396.61,Fri Aug 25 2023
00:21,0.93,6.21,10.86,16.42,7.15,384.39,386.73,381.33,6667,89920.72,6.2,82395.39,Fri Aug 25 2023
00:06,0.93,6.17,11.12,16.71,7.26,384.21,386.74,381.23,6641.5,89919.14,5.94,82393.9,Fri Aug 25 2023
23:48,0.89,6.31,2.59,7.04,5.66,381.44,384.62,378.65,4185.5,90182.1,3.67,82636.13,Sat Aug 26 2023
23:33,0.91,6.23,9.72,16.63,8.4,382.91,384.8,380.61,6790.5,90180.89,5.99,82635.01,Sat Aug 26 2023
23:18,0.85,6.1,2.36,9.56,8.28,378.8,381.84,376.39,5228,90179.57,4.41,82633.86,Sat Aug 26 2023
23:03,0.94,4.32,4.54,8.89,6.3,378.99,381.49,377.1,4287.5,90178.41,3.78,82632.82,Sat Aug 26 2023
22:48,0.98,8.31,8.05,10.63,5.04,380.38,382.87,377.94,5277,90177.15,4.97,82631.61,Sat Aug 26 2023
22:33,0.94,9.93,6.02,11.74,8.13,377.76,380.09,375.4,6469,90175.72,5.91,82630.25,Sat Aug 26 2023
22:18,0.94,9.92,5.97,10.56,8.36,378.39,380.79,375.61,6314.5,90174.17,5.74,82628.81,Sat Aug 26 2023
22:03,0.93,10,5.77,12.54,8.2,378.95,381.67,376.5,6718,90172.64,6.12,82627.37,Sat Aug 26 2023
21:48,0.94,10.08,5.83,12.41,8.15,380.43,382.72,377.66,7593,90171.05,6.4,82625.9,Sat Aug 26 2023
21:33,0.93,10.02,6.55,13.34,7.16,377.73,380.94,375.59,6677,90169.52,6.11,82624.47,Sat Aug 26 2023
21:18,0.92,9.91,5.13,12.82,8.25,375.05,378.07,372.97,6714,90168.02,6.1,82623.06,Sat Aug 26 2023
21:03,0.94,8.27,4.76,10.17,6.72,374.95,377.64,372.29,5458.5,90166.49,4.99,82621.63,Sat Aug 26 2023
20:48,0.96,10.58,4.31,10.79,8,378.05,380.01,375.15,6407.5,90165.05,6.09,82620.27,Sat Aug 26 2023
20:33,0.93,10.08,4.75,11.62,8.68,377.55,379.34,374.4,6557.5,90163.53,5.95,82618.82,Sat Aug 26 2023
20:18,0.93,10.09,2.01,10.41,10.72,376.79,379.16,373.28,6800.5,90161.88,6.27,82617.27,Sat Aug 26 2023
20:03,0.94,10.24,5.6,10.91,7.1,372.4,369.89,371.03,6024.5,90160.36,5.55,82615.86,Sat Aug 26 2023
19:48,0.93,10.23,4.89,11.22,7.05,368.02,366.35,366.83,6099,90158.88,5.62,82614.48,Sat Aug 26 2023
19:33,0.94,12.99,6.29,10.74,8.65,367.39,365.99,365.88,6837.5,90157.4,6.36,82613.11,Sat Aug 26 2023
19:18,0.97,11.07,6.85,10.48,7.28,366.79,363.98,365.33,6074,90156.01,5.73,82611.8,Sat Aug 26 2023
19:03,0.98,11.13,8.5,10.87,5.07,366.86,364.78,365.97,5702.5,90154.52,5.48,82610.39,Sat Aug 26 2023
18:48,0.97,10.19,11.59,17.6,7.04,366.79,364.31,366,7311.5,90153.09,6.9,82609,Sat Aug 26 2023
18:33,0.97,10.22,10.42,17.04,8.32,366.36,362.99,365.05,7443.5,90151.18,7.01,82607.16,Sat Aug 26 2023
18:18,0.96,8.39,5.92,6.54,5.14,372.79,371.38,370.3,4321,90149.64,4.05,82605.71,Sat Aug 26 2023
18:03,0.9,6.29,3.18,9.62,8.23,369.64,367.83,367.28,5122.5,90148.46,4.5,82604.62,Sat Aug 26 2023
17:48,0.89,6.37,4.45,9.67,7.16,384.89,383.46,382.68,5173,90147.24,4.43,82603.52,Sat Aug 26 2023
17:33,0.88,6.4,5.24,10.79,7.14,386.71,385.51,384.85,5396,90145.96,4.64,82602.38,Sat Aug 26 2023
17:18,0.88,6.22,5.27,12.09,9.03,386.35,388.76,383.06,5841,90144.74,5,82601.29,Sat Aug 26 2023
17:03,0.88,6.48,6.1,12.25,7.45,388.78,391.27,386.22,5873,90143.39,5.06,82600.11,Sat Aug 26 2023
16:48,0.91,8.72,5.21,11.97,7.19,383.23,385.84,380.7,6176,90142.1,5.52,82598.93,Sat Aug 26 2023
16:33,0.89,6.17,3.23,9.61,8.25,380.37,382.86,377.76,5282,90140.75,4.53,82597.73,Sat Aug 26 2023
16:18,0.89,6.25,3.32,9.79,8.32,384.79,386.66,381.48,5387,90139.42,4.62,82596.55,Sat Aug 26 2023
16:03,0.88,6.19,4.65,11.67,8.33,380.65,383,378.33,5779,90138.12,4.95,82595.39,Sat Aug 26 2023
15:48,0.88,6.24,4.61,11.75,8.41,378.98,380.52,375.62,5759,90136.82,4.97,82594.25,Sat Aug 26 2023
15:33,0.9,6.29,4.08,9.58,7.3,379.23,381.24,376.38,5058,90135.53,4.41,82593.09,Sat Aug 26 2023
15:18,0.98,4.59,5.28,7.83,3.78,379.22,381.35,376.65,3549,90134.46,3.32,82592.09,Sat Aug 26 2023
15:03,0.98,4.66,3.57,10.06,7.24,384.42,386.45,381.94,4873,90133.4,4.64,82591.08,Sat Aug 26 2023
14:48,0.94,10.41,6.36,10.67,7.02,373.5,375.81,371.17,5771.5,90131.94,5.41,82589.7,Sat Aug 26 2023
14:33,0.94,10.34,6.36,11.04,7.11,371.33,374.62,369.18,6096.5,90130.39,5.65,82588.24,Sat Aug 26 2023
14:18,0.94,12.61,8.32,10.62,8.29,376.81,378.69,374.23,6847,90128.74,6.25,82586.69,Sat Aug 26 2023
14:03,0.93,13.03,8.76,13.83,7.23,379.3,381,377.11,7439,90127.02,6.82,82585.1,Sat Aug 26 2023
13:48,0.93,10.56,5.57,13.46,8.36,376.17,378.88,373.95,7029,90125.32,6.43,82583.49,Sat Aug 26 2023
13:33,0.92,10.63,5.26,13.04,8.39,379.28,381.57,376.93,6982,90123.65,6.38,82581.93,Sat Aug 26 2023
13:18,0.93,10.67,5.84,10.32,8.33,381.89,384.03,379.69,6474.5,90122.09,5.89,82580.46,Sat Aug 26 2023
12:48,0.94,10.77,6.15,12.8,7.12,365.81,363.1,364.45,6461.5,90118.85,6,82577.43,Sat Aug 26 2023
12:33,0.92,10.75,3.8,10.48,8.32,371.75,370.61,370.53,6321,90117.24,5.74,82575.91,Sat Aug 26 2023
12:03,0.95,11.24,6.03,9.13,6.96,368.59,366.83,368.18,5811.5,90114.55,5.42,82573.39,Sat Aug 26 2023
11:48,0.92,11.95,4.25,12.17,9.52,360.66,360.17,361.23,7472.5,90113.02,6.79,82571.95,Sat Aug 26 2023
11:33,0.93,4.38,6.01,11.06,6.25,360.38,357.29,359.93,4459.5,90111.68,4.03,82570.71,Sat Aug 26 2023
11:18,0.92,4.35,2.17,6.84,6.28,361.14,359.48,361.26,3523,90110.71,3.08,82569.8,Sat Aug 26 2023
11:03,0.94,7.67,6.57,11.6,8.01,360.15,356.84,359.24,5633.5,90109.59,5.04,82568.74,Sat Aug 26 2023
10:48,0.9,6.18,2.35,7.66,6.97,356.1,354.29,355.77,4279.5,90108.41,3.72,82567.7,Sat Aug 26 2023
10:33,0.92,10.51,5.4,7.68,6.92,365.35,363.96,365.25,5305,90106.97,4.85,82566.35,Sat Aug 26 2023
10:18,0.96,10.56,9.23,17.05,8.16,364.15,362.13,364.51,7454.5,90105.45,6.98,82564.92,Sat Aug 26 2023
10:03,0.99,8.84,7.35,14.6,8.13,364.7,362.39,365.32,6634,90103.67,6.48,82563.2,Sat Aug 26 2023
09:48,0.97,10.46,7.67,17.76,11.07,360.82,359.04,361.5,8226.5,90101.72,7.91,82561.29,Sat Aug 26 2023
09:33,0.97,13.17,6.67,17.69,11.1,353.06,351.15,353.86,8497.5,90099.72,8.27,82559.35,Sat Aug 26 2023
09:18,0.96,10.72,9.22,16.89,7.48,356.41,358.69,354.94,7208,90097.85,6.66,82557.53,Sat Aug 26 2023
09:03,0.97,10.87,5.41,16.28,10.65,359,361.58,357.18,7811.5,90096.07,7.6,82555.78,Sat Aug 26 2023
08:48,0.97,12.99,6.97,18.14,11.06,362.55,365.91,361.1,8669.5,90094.14,8.37,82553.9,Sat Aug 26 2023
08:34,0.97,8.61,10.28,15.43,5.11,369.14,372.17,367.7,6102,90092.25,5.83,82552.06,Sat Aug 26 2023
08:19,0.95,10.44,9.55,18.02,8.37,366.43,369.8,365.52,7778.5,90090.54,7.26,82550.41,Sat Aug 26 2023
08:04,0.97,10.36,5.83,17.51,12.76,369.82,372.55,367.99,8294.5,90088.65,7.96,82548.59,Sat Aug 26 2023
07:49,0.96,12.97,4.76,8.99,11.96,356.67,359.7,354.68,6996.5,90086.77,6.66,82546.78,Sat Aug 26 2023
07:34,0.98,11.23,4.28,8.72,10.24,361.06,364.45,359.32,6318,90085.08,6.13,82545.16,Sat Aug 26 2023
07:19,0.97,11.26,7.6,9.74,6.5,362.83,366.1,361.17,5750,90083.49,5.4,82543.6,Sat Aug 26 2023
07:04,0.98,8.57,2.27,9.8,9.24,367.03,370.19,365.16,5850.5,90082.08,5.68,82542.25,Sat Aug 26 2023
06:49,0.96,10.22,1.85,9.64,10.87,369.19,372.11,366,5838,90080.59,6.19,82540.81,Sat Aug 26 2023
06:34,0.95,10.31,1.57,9.82,11.2,368.31,371.94,366.33,6652,90078.98,6.31,82539.27,Sat Aug 26 2023
06:19,0.95,10.82,3,8.95,10.52,370.57,373.86,368.22,6473.5,90077.5,6.14,82537.84,Sat Aug 26 2023
05:49,0.87,4.28,1.58,5.62,5.17,376.03,379.54,373.58,3249,90075.01,2.8,82535.51,Sat Aug 26 2023
05:34,0.84,6.03,2.33,9.38,8.2,379.16,381.71,376.56,5112.5,90074.01,4.29,82534.65,Sat Aug 26 2023
05:19,0.86,4.3,1.77,6.95,6.32,377.54,380.44,374.94,3819,90072.95,3.23,82533.74,Sat Aug 26 2023
05:04,0.85,6.06,3.46,9.44,6.96,381.13,383.49,378.22,4954.5,90071.95,4.15,82532.89,Sat Aug 26 2023
04:49,0.85,6.09,3.25,9.37,7.2,381.36,384.18,378.76,4985.5,90070.88,4.16,82531.96,Sat Aug 26 2023
04:34,0.85,6.12,1.37,8.41,8.32,382.58,384.74,379.7,5047,90069.74,4.21,82530.98,Sat Aug 26 2023
04:19,0.86,6.14,2.52,8.47,7.23,383.56,386.12,380.65,4814,90068.55,4.06,82529.97,Sat Aug 26 2023
04:04,0.85,6.23,1.51,8.63,8.4,385.77,387.52,382.67,5162.5,90067.37,4.3,82528.96,Sat Aug 26 2023
03:49,0.86,6.18,1.23,8.59,9.3,381.89,383.99,378.64,5179.5,90066.17,4.31,82527.93,Sat Aug 26 2023
03:34,0.86,6.19,1.59,6.37,8.48,382.16,384.61,378.81,4633,90064.95,3.88,82526.91,Sat Aug 26 2023
03:19,0.87,6.17,1.79,7.55,7.57,382.71,385.42,379.93,4630,90063.81,4.27,82525.89,Sat Aug 26 2023
02:50,0.88,6.35,1.5,7.31,6.99,382.95,385.49,379.78,4821.5,90061.65,4.18,82524.03,Sat Aug 26 2023
02:35,0.89,6.33,2.5,8.34,5.75,378.05,381.21,375.16,4465.5,90060.53,3.94,82523.03,Sat Aug 26 2023
02:20,0.86,6.16,2.36,9.64,8.46,377.89,380.84,375.36,5300,90059.31,4.48,82521.97,Sat Aug 26 2023
02:05,0.83,7.08,2.48,10.69,9.31,378.43,381.5,375.47,5883,90058.02,4.82,82520.86,Sat Aug 26 2023
01:50,0.87,6.19,2.63,8.64,7.2,376.33,379.37,373.67,4783,90056.72,4.07,82519.75,Sat Aug 26 2023
01:35,0.83,6.14,3.7,8.9,5.79,380.9,384.69,377.98,4616.5,90055.61,3.79,82518.79,Sat Aug 26 2023
01:20,0.91,6.89,4.6,4.05,6.29,382.35,385.27,379.05,3801,90054.35,3.39,82517.69,Sat Aug 26 2023
01:05,0.87,6.21,2.11,7.64,7.3,381.65,384.38,378.94,4662.5,90053.25,3.94,82516.75,Sat Aug 26 2023
00:35,0.86,6.21,3.82,8.46,5.85,382.81,385.33,380.1,4540,90051.11,3.83,82514.91,Sat Aug 26 2023
00:20,0.85,6.21,2.29,9.56,8.42,381.32,384.29,378.68,5468,90049.89,4.29,82513.86,Sat Aug 26 2023
00:05,0.85,6.19,3.53,9.58,7.1,382.92,386.15,380.86,5069.5,90048.69,4.25,82512.84,Sat Aug 26 2023
23:52,0.9,4.35,4.21,9.14,6.24,389.67,391.67,386.73,4432.5,90317.38,3.84,82760.99,Sun Aug 27 2023
23:37,0.9,4.35,4.15,9.12,6.24,387.49,389.6,384.43,4404,90316.38,3.84,82760.08,Sun Aug 27 2023
23:22,0.84,6.22,2.38,8.36,7.14,389.08,391.31,385.94,4865.5,90315.26,4.02,82759.08,Sun Aug 27 2023
23:07,0.84,4.53,1.41,7.34,6.81,388.96,391.15,385.44,4206.5,90313.74,3.45,82757.71,Sun Aug 27 2023
22:52,0.93,11.24,5.43,9.78,6.82,383.54,386.79,381.37,6173,90312.4,5.59,82756.47,Sun Aug 27 2023
22:37,0.91,10.7,4.74,10.26,8.28,385.26,387.84,383.01,6752.5,90310.93,6.01,82755.1,Sun Aug 27 2023
22:22,0.92,10.7,5.2,10.43,7.39,384.11,386.49,381.55,6345.5,90309.32,5.72,82753.63,Sun Aug 27 2023
22:07,0.93,10.73,2.52,11.22,10.85,384.1,386.46,381.63,7254,90307.7,6.66,82752.14,Sun Aug 27 2023
21:52,0.95,10.63,11.63,18.66,7.13,380.02,382.31,378.4,8065.5,90305.87,7.49,82750.43,Sun Aug 27 2023
21:37,0.93,10.69,6.16,9.25,8.29,381.93,384.4,379.59,6224,90304.17,5.64,82748.86,Sun Aug 27 2023
21:22,0.96,8.87,7.16,5.63,6.24,382.01,384.41,379.69,4572,90302.7,4.18,82747.49,Sun Aug 27 2023
21:07,0.98,8.88,8.76,13.49,6.26,377.32,379.62,375.73,6229,90300.89,5.89,82745.76,Sun Aug 27 2023
20:52,0.92,10.65,6.14,7.67,8.25,379.02,381.11,376.59,5803.5,90299.23,5.23,82744.23,Sun Aug 27 2023
20:37,0.91,10.64,5.64,7.37,8.31,377.52,379.82,374.89,5535,90297.76,4.93,82742.86,Sun Aug 27 2023
20:22,0.93,10.69,3.42,8.7,11.09,376.98,379.65,374.09,5859,90296.28,6.41,82741.53,Sun Aug 27 2023
20:07,0.98,7.34,11.11,15.93,3.74,379.36,381.83,377.96,5889.5,90294.99,5.67,82740.31,Sun Aug 27 2023
19:52,0.93,11.06,5.57,8.82,5.67,377.77,381.65,375.86,5529,90293.65,5.07,82738.98,Sun Aug 27 2023
19:37,0.92,10.58,5.02,9.79,7.21,376.46,379.17,374.46,6006.5,90292.35,5.43,82737.77,Sun Aug 27 2023
19:22,0.92,10.63,4.95,9.78,7.28,373,375.67,371.13,5956,90290.85,5.43,82736.4,Sun Aug 27 2023
19:07,0.93,10.56,5.68,8.51,7.22,371.52,374.44,369.61,5643,90289.37,5.15,82735.04,Sun Aug 27 2023
18:52,0.94,10.65,3.4,10.21,10.98,374.21,376.73,371.79,6884.5,90287.78,6.4,82733.55,Sun Aug 27 2023
18:37,0.93,10.63,5.72,8.6,7.28,376.05,378.97,374.09,5735.5,90286.25,5.22,82732.15,Sun Aug 27 2023
18:22,0.92,10.76,4.83,9.69,8.34,377.61,379.62,375.4,6288,90284.76,5.69,82730.77,Sun Aug 27 2023
18:08,0.94,6.23,11.05,16.71,7.17,374.14,376.49,372.04,6482,90283.42,5.86,82729.56,Sun Aug 27 2023
17:53,0.92,6.32,11.23,18.18,8.46,386.56,389.15,385.39,7334,90281.78,6.5,82728.03,Sun Aug 27 2023
17:38,0.93,6.37,9.73,16.4,8.49,388.04,390.67,386.16,6974,90280.14,6.17,82726.51,Sun Aug 27 2023
17:23,0.93,6.29,9.79,16.42,8.45,385.25,387.28,383.3,6954.5,90278.43,6.16,82724.92,Sun Aug 27 2023
17:08,0.93,6.33,9.81,16.53,8.54,387.16,389.93,384.93,6791,90276.78,6.14,82723.38,Sun Aug 27 2023
16:53,0.88,6.32,2.12,8.16,8.5,384.67,387.43,382.02,5102.5,90275.44,4.34,82722.19,Sun Aug 27 2023
16:38,0.94,4.4,3.88,8.15,6.18,385.22,387.73,382.73,4166.5,90274.3,3.79,82721.17,Sun Aug 27 2023
16:23,0.91,4.39,5.68,10.84,6.36,385.54,388.15,383.19,4806.5,90273.21,4.23,82720.17,Sun Aug 27 2023
16:08,0.86,6.19,4.53,10.65,7.15,385.26,388.55,382.71,5388.5,90272.05,4.53,82719.14,Sun Aug 27 2023
15:53,0.88,8.65,2.62,8.45,8.31,386.01,388.1,383.38,5659,90270.69,4.9,82717.94,Sun Aug 27 2023
15:38,0.87,6.37,1.73,8.6,7.1,385.01,387.09,382.93,4875,90269.45,4.21,82716.87,Sun Aug 27 2023
15:23,0.96,9.63,5.46,8.52,4.87,383.11,385.31,381.04,5081.5,90268.32,4.77,82715.84,Sun Aug 27 2023
15:08,0.92,10.59,5.71,12.5,7.18,381.47,383.68,379.16,6680,90266.79,6.03,82714.41,Sun Aug 27 2023
14:53,0.92,10.54,5.47,12.09,7.08,376.12,379.61,373.78,6463,90265.19,5.9,82712.93,Sun Aug 27 2023
14:38,0.92,10.5,4.38,10.6,8.49,378,381.52,376,6472,90263.62,5.85,82711.48,Sun Aug 27 2023
14:23,0.92,10.56,5.1,10.24,7.19,377.39,380.65,375.87,6115.5,90262.12,5.55,82710.1,Sun Aug 27 2023
14:08,0.95,10.65,8.7,19.76,10.99,381.67,384.13,380.45,9120.5,90260.49,8.55,82708.61,Sun Aug 27 2023
13:53,0.92,10.63,5.93,12.58,7.14,379.41,382.85,378.07,6712,90258.6,6.11,82706.82,Sun Aug 27 2023
13:38,0.93,10.7,5.7,10.89,8.36,380.89,383.67,378.97,6579.5,90257.02,5.97,82705.36,Sun Aug 27 2023
13:23,0.93,10.67,6.16,10.56,7.26,380.4,383.13,378.14,6261.5,90255.42,5.73,82703.88,Sun Aug 27 2023
13:08,0.97,8.82,7.49,11.15,5.2,378.89,381.98,376.93,5498,90253.82,5.2,82702.4,Sun Aug 27 2023
12:53,0.98,8.74,12.17,17.05,5.13,374.28,377.65,373.06,6671.5,90252.1,6.41,82700.72,Sun Aug 27 2023
12:38,0.99,9.42,10.19,14.84,4.81,372.96,376.67,371.83,6296,90250.47,6.04,82699.12,Sun Aug 27 2023
